出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1131017","11309","2614","東森","其他","459592","449100","474269","2.336228011578713","-3.0946572514754287","4253576","4316628","-1.4606771767222007","-"
"1131017","11309","2615","萬海","航運業","14965985","19405801","8242483","-22.878808249141585","81.57131776917223","120259775","75075618","60.18486188152324","運價較去年同期上漲"
"1131017","11309","2616","山隆","油電燃氣業","668022","711679","1376592","-6.134366758046816","-51.47276753024861","8738130","12223959","-28.516366915170444","山隆近期因進行油站相關設備更換作業，於更換期間發油量減少影響相關營收"
"1131017","11309","2617","台航","航運業","359030","395027","335066","-9.112541674366563","7.152023780389535","3306115","2914547","13.434952327068324","-"
"1131017","11309","2618","長榮航","航運業","17357692","19926957","16400974","-12.89341368077424","5.8332999003595765","164449396","146298375","12.406850725443807","-"
"1131017","11309","2630","亞航","航運業","524120","466353","470699","12.386968669655818","11.349291160593076","3927593","3574790","9.869195113559119","-"
"1131017","11309","2633","台灣高鐵","航運業","4456901","4549657","3916585","-2.0387470967591623","13.795589780382654","39750490","36646505","8.47007102041518","-"
"1131017","11309","2634","漢翔","航運業","2552613","3179044","3333466","-19.705011946987838","-23.424657698623594","28016857","29459984","-4.898600759593081","-"
"1131017","11309","2636","台驊控股","航運業","2341102","2615636","1265684","-10.495879396062755","84.96733781891847","19118242","10611067","80.17266312614933","運價與貨量較去年同期增加所致"
"1131017","11309","2637","慧洋-KY","航運業","1772075","1861538","1304896","-4.80586482790037","35.80201027514836","15710259","12099961","29.83726972343134","-"
"1131017","11309","2642","宅配通","航運業","335803","349999","365063","-4.056011588604539","-8.015054935723423","3043099","3135455","-2.945537410040967","-"
"1131017","11309","2645","長榮航太","航運業","1307973","1400953","1259875","-6.636910731480642","3.81768032542911","11709886","11041522","6.053187232702158","-"
"1131017","11309","2701","萬企","觀光餐旅","19523","27742","23313","-29.626559008002307","-16.257023978038003","231892","227509","1.9265171927264415","-"
"1131017","11309","2702","華園","觀光餐旅","122970","119772","114101","2.6700731389640318","7.7729380110603765","1087763","1072609","1.4128167859863194","-"
"1131017","11309","2704","國賓","觀光餐旅","129632","104627","124400","23.899184722872683","4.205787781350482","976898","973000","0.40061664953751286","-"
"1131017","11309","2705","六福","觀光餐旅","168201","255898","180124","-34.27029519574205","-6.619328906753125","1622712","1553097","4.482334329407629","-"
"1131017","11309","2706","第一店","觀光餐旅","28903","29027","28071","-0.4271884796913219","2.963912935057533","265483","254088","4.484666729636976","-"
"1131017","11309","2707","晶華","觀光餐旅","521415","482387","530563","8.090599456453013","-1.7242061734421736","4585430","4967509","-7.691561303663466","註:太魯閣晶英受0403地震影響，9月暫停營業"
"1131017","11309","2712","遠雄來","觀光餐旅","34258","37558","43840","-8.786410351988923","-21.85675182481752","250807","517790","-51.5620232140443","受地震、颱風及交通管制影響，導致花蓮遊客人數大幅減少。"
"1131017","11309","2722","夏都","觀光餐旅","46968","70367","53683","-33.25280316057243","-12.508615390347037","511838","620963","-17.57351082109562","-"
"1131017","11309","2723","美食-KY","觀光餐旅","1618674","1630076","1758128","-0.6994765888216254","-7.931959447776271","14062712","15389442","-8.621040321020086","-"
"1131017","11309","2727","王品","觀光餐旅","1783234","2119687","1754190","-15.872768007729443","1.6556929409014987","16667991","16754011","-0.5134292916484298","-"
"1131017","11309","2731","雄獅","觀光餐旅","2632574","2562417","2208064","2.7379228283296593","19.225439117706735","21382347","15448193","38.413256488962816","受惠政府解除組團禁令，觀光需求活絡致出境團體旅遊業績大幅提升。"
"1131017","11309","2739","寒舍","觀光餐旅","396536","378524","394267","4.758482949561983","0.575498329812031","3632280","3448930","5.316141527952148","-"
"1131017","11309","2748","雲品","觀光餐旅","187066","162292","177470","15.265077761072634","5.407111061024398","1755606","1639683","7.069842158514786","-"
"1131017","11309","2753","八方雲集","觀光餐旅","671862","690783","615167","-2.7390656689582693","9.216196577514724","5892074","5423185","8.646007834879319","-"
"1131017","11309","2762","世界健身-KY","運動休閒","819936","827911","799083","-0.9632677908615781","2.609616272652528","7275129","7021818","3.607484557418036","-"
"1131017","11309","2801","彰銀","金融保險業","3482721","3845534","3083630","-9.434658489562178","12.942246637891056","32071317","29371230","9.192965361001225","-"
"1131017","11309","2809","京城銀","金融保險業","816141","495723","638744","64.63650062635787","27.77278534123217","7199418","7415276","-2.9109907709436573","-"
"1131017","11309","2812","台中銀","金融保險業","1473000","1665890","1338337","-11.578795718804963","10.061964960992634","14402307","12894347","11.694737236402899","-"
"1131017","11309","2816","旺旺保","金融保險業","854790","869629","797406","-1.7063598385058456","7.196334113362578","8116878","7606280","6.7128478047087405","-"
"1131017","11309","2820","華票","金融保險業","172286","252811","124681","-31.851857711887536","38.181439032410715","1745081","1672016","4.369874450962191","-"
"1131017","11309","2832","台產","金融保險業","615067","579793","547977","6.083895459241488","12.243214587473561","5621936","5126554","9.663060215497584","-"
"1131017","11309","2834","臺企銀","金融保險業","3238422","3061150","2635180","5.791026248305376","22.89187076404648","26512823","24169343","9.696084829446956","-"
"1131017","11309","2836","高雄銀","金融保險業","366876","383798","309717","-4.409090198489831","18.455234940284196","3287502","2928135","12.272897253712687","-"
"1131017","11309","2838","聯邦銀","金融保險業","1581608","1788622","1184019","-11.573937925397317","33.57961316499144","15044830","13300683","13.113213810147945","-"
"1131017","11309","2845","遠東銀","金融保險業","964237","1097242","1083254","-12.12175618505307","-10.986989201055339","9910744","9821417","0.9095123442981802","-"
"1131017","11309","2849","安泰銀","金融保險業","516176","479162","571473","7.724736101777687","-9.676222673687121","4212464","4464647","-5.648442082879117","-"
"1131017","11309","2850","新產","金融保險業","1759652","1714006","1699357","2.663117865398371","3.5481067250730716","15641859","15030858","4.064977528228927","-"
"1131017","11309","2851","中再保","金融保險業","1867888","1326956","1751219","40.76487841345154","6.662159330158022","17328073","16660163","4.0090244015019545","-"
"1131017","11309","2852","第一保","金融保險業","595431","633606","606367","-6.025037641688999","-1.8035282263051915","5872117","5516423","6.4479101765763795","-"
"1131017","11309","2855","統一證","金融保險業","691391","906108","347601","-23.696623360570705","98.90362801027615","10259426","7350744","39.56989931903492","今年單月營收較去年同期增加，主因今年泛自營業務操作獲利優於去年同期所致。"
"1131017","11309","2867","三商壽","金融保險業","8969138","7051492","9704224","27.194897193388293","-7.574907586634438","103934793","97121124","7.0156405932863795","-"
"1131017","11309","2880","華南金","金融保險業","5428595","5563904","4859866","-2.4319075239256462","11.702565461681454","51104868","44995287","13.578268764015219","-"
"1131017","11309","2881","富邦金","金融保險業","22774883","3720176","17370014","512.1990733771736","31.116088910463745","243911694","153524699","58.87456258748308","本年累計營業收入較去年累計營業收入增加，主係保險淨收益及投資相關淨收益增加所致。"
"1131017","11309","2882","國泰金","金融保險業","19530721","21592841","13911205","-9.550017063525823","40.395609151040475","288003192","242440859","18.793174214912348","-"
"1131017","11309","2883","凱基金","金融保險業","10037434","-2258624","751090","544.4048234677397","1236.3823243552704","52417329","38141305","37.42930138336903","因保險業務淨收益增加(保費收入增加)，致本公司本月營業收入淨額較去年同期增加。"
"1131017","11309","2884","玉山金","金融保險業","6863663","7721624","5455815","-11.111147085120955","25.804540659828092","58592034","48190484","21.584240573304886","-"
"1131017","11309","2885","元大金","金融保險業","9380551","8405532","7048278","11.599729796995598","33.08996892574328","89996560","77822467","15.643416958241636","-"
"1131017","11309","2886","兆豐金","金融保險業","6705139","6777581","5423621","-1.0688474250621276","23.628457814437994","65484378","57654926","13.57984918756118","-"
"1131017","11309","2887","台新金","金融保險業","7110453","8825025","3414502","-19.42852286537432","108.24275399457959","66290056","53292587","24.38888733249148","去年創投子公司投資之興櫃股票上市，所造成評價變動較大"
"1131017","11309","2888","新光金","金融保險業","54748","-8232218","2081799","100.66504555637376","-97.37015917482908","31161680","30469490","2.2717479025740173","本月營業收入相較去年減少，主要係兌換損失增加所致。"
"1131017","11309","2889","國票金","金融保險業","566190","611686","447698","-7.43780305581622","26.466948702026812","6220264","5418240","14.802297424994094","-"
"1131017","11309","2890","永豐金","金融保險業","5314128","5499468","4327746","-3.3701441666721217","22.792049256125473","50046142","41081014","21.823044582103062","-"
"1131017","11309","2891","中信金","金融保險業","16301304","11506752","12852866","41.66729238624418","26.830109331257326","141282993","106883561","32.18402500642732","-"
"1131017","11309","2892","第一金","金融保險業","5578878","6912328","4707518","-19.290895918133515","18.509966398429064","55362538","51718421","7.0460716501766365","-"
"1131017","11309","2897","王道銀行","金融保險業","780879","786382","761601","-0.6997871263584365","2.531246676409301","8198645","7507023","9.212999613828277","-"
"1131017","11309","2901","欣欣","貿易百貨","10926","11834","10980","-7.672807165793476","-0.4918032786885246","100717","98147","2.618521197795144","-"
"1131017","11309","2903","遠百","貿易百貨","2575431","2604003","2685234","-1.0972337589472823","-4.0891408346535165","24359985","25786990","-5.533817634396259","-"
